,f1_ents,p_ents,r_ents
42,0.9063829787234042,0.8875,0.9260869565217391
43,0.9297052154195011,0.9111111111111111,0.9490740740740741
44,0.9526066350710901,0.9571428571428572,0.9481132075471698
45,0.932367149758454,0.919047619047619,0.946078431372549
46,0.9344978165938864,0.9344978165938864,0.9344978165938864
47,0.9194499017681729,0.9140625,0.924901185770751
48,0.927536231884058,0.9333333333333333,0.9218106995884774
49,0.9330357142857143,0.920704845814978,0.9457013574660633
50,0.922680412371134,0.927461139896373,0.9179487179487179
51,0.9158415841584159,0.9158415841584159,0.9158415841584159
52,0.9327731092436975,0.9288702928870293,0.9367088607594937
53,0.9330783938814532,0.9312977099236641,0.9348659003831418
54,0.9482401656314698,0.950207468879668,0.9462809917355371
55,0.9414316702819957,0.9353448275862069,0.9475982532751092
56,0.930232558139535,0.9216589861751152,0.9389671361502347
57,0.9344608879492601,0.9364406779661016,0.9324894514767933
58,0.9124423963133641,0.9,0.9252336448598131
59,0.8938271604938272,0.8743961352657005,0.9141414141414141
60,0.9484029484029484,0.9414634146341463,0.9554455445544554
61,0.9210526315789473,0.9130434782608695,0.9292035398230089
62,0.9569377990430622,0.9433962264150944,0.970873786407767
63,0.9394572025052191,0.9336099585062241,0.9453781512605042
64,0.9312377210216111,0.9367588932806324,0.92578125
65,0.9387755102040817,0.9387755102040817,0.9387755102040817
66,0.9390962671905697,0.9299610894941635,0.9484126984126984
67,0.9666080843585237,0.9649122807017544,0.9683098591549296
68,0.9371196754563894,0.9314516129032258,0.9428571428571428
69,0.9339019189765457,0.9240506329113924,0.9439655172413793
70,0.9071729957805907,0.8958333333333334,0.9188034188034188
71,0.9134808853118711,0.9043824701195219,0.9227642276422764
72,0.9469387755102041,0.928,0.9666666666666667
73,0.9466666666666667,0.9466666666666667,0.9466666666666667
74,0.9411764705882352,0.9345794392523364,0.9478672985781991
75,0.9121495327102803,0.9003690036900369,0.9242424242424242
76,0.9343339587242026,0.9291044776119403,0.939622641509434
77,0.9323308270676693,0.9346733668341709,0.93
78,0.9202733485193623,0.9140271493212669,0.926605504587156
79,0.9439252336448597,0.9308755760368663,0.957345971563981
80,0.8948453608247422,0.8857142857142857,0.9041666666666667
81,0.9172259507829977,0.9192825112107623,0.9151785714285714
82,0.9277899343544858,0.9137931034482759,0.9422222222222222
83,0.9257641921397379,0.9177489177489178,0.933920704845815
84,0.9163179916317993,0.9087136929460581,0.9240506329113924
85,0.91701244813278,0.9094650205761317,0.9246861924686193
86,0.9327548806941431,0.9388646288209607,0.9267241379310345
87,0.9194499017681729,0.9140625,0.924901185770751
88,0.9159999999999999,0.9196787148594378,0.9123505976095617
89,0.9480812641083521,0.9459459459459459,0.9502262443438914
90,0.9223300970873787,0.9223300970873787,0.9223300970873787
91,0.9306487695749441,0.9327354260089686,0.9285714285714286
92,0.9371196754563894,0.9314516129032258,0.9428571428571428
93,0.9411764705882352,0.9369369369369369,0.9454545454545454
94,0.9424083769633508,0.9375,0.9473684210526315
95,0.8988764044943821,0.8968609865470852,0.9009009009009009
96,0.9416195856873824,0.9363295880149812,0.946969696969697
97,0.9251700680272109,0.9230769230769231,0.9272727272727272
98,0.9688888888888889,0.9646017699115044,0.9732142857142857
99,0.9184890656063618,0.9203187250996016,0.9166666666666666
