,f1_ents,p_ents,r_ents
0,0.5330490405117271,0.5656108597285068,0.5040322580645161
1,0.4378109452736319,0.44221105527638194,0.43349753694581283
2,0.42578125,0.4144486692015209,0.43775100401606426
3,0.5119617224880383,0.5219512195121951,0.5023474178403756
4,0.4483516483516483,0.4396551724137931,0.45739910313901344
5,0.4708333333333333,0.450199203187251,0.49344978165938863
6,0.4248496993987976,0.43983402489626555,0.4108527131782946
7,0.4785894206549118,0.47738693467336685,0.4797979797979798
8,0.4462474645030426,0.46218487394957986,0.43137254901960786
9,0.46563192904656314,0.4794520547945205,0.4525862068965517
10,0.5123152709359606,0.5,0.5252525252525253
11,0.5048543689320388,0.5179282868525896,0.49242424242424243
12,0.4940047961630695,0.48130841121495327,0.5073891625615764
13,0.5373134328358209,0.5433962264150943,0.5313653136531366
14,0.45386533665835416,0.44607843137254904,0.4619289340101523
15,0.46118721461187223,0.4675925925925926,0.45495495495495497
16,0.5230125523012551,0.5434782608695652,0.5040322580645161
17,0.4308390022675737,0.4398148148148148,0.4222222222222222
18,0.46943765281173594,0.48,0.45933014354066987
19,0.4362850971922246,0.42436974789915966,0.4488888888888889
20,0.3957894736842105,0.3949579831932773,0.39662447257383965
21,0.4018264840182649,0.3893805309734513,0.41509433962264153
22,0.46428571428571425,0.47950819672131145,0.45
23,0.4166666666666667,0.45,0.3879310344827586
24,0.43176178660049624,0.4306930693069307,0.43283582089552236
25,0.48412698412698413,0.4765625,0.49193548387096775
26,0.4532803180914513,0.4523809523809524,0.4541832669322709
27,0.4957627118644068,0.4854771784232365,0.5064935064935064
28,0.48325358851674644,0.47641509433962265,0.49029126213592233
29,0.5300668151447662,0.5173913043478261,0.54337899543379
30,0.44168734491315137,0.46596858638743455,0.419811320754717
31,0.47086247086247085,0.46543778801843316,0.47641509433962265
32,0.4893111638954869,0.5099009900990099,0.4703196347031963
33,0.5471698113207547,0.5420560747663551,0.5523809523809524
34,0.525,0.5206611570247934,0.5294117647058824
35,0.4688995215311005,0.47804878048780486,0.460093896713615
36,0.5044247787610618,0.48717948717948717,0.5229357798165137
37,0.45558086560364464,0.4608294930875576,0.45045045045045046
38,0.463302752293578,0.47417840375586856,0.452914798206278
39,0.48936170212765956,0.5,0.4791666666666667
40,0.5161290322580645,0.5185185185185185,0.5137614678899083
41,0.5176470588235293,0.5288461538461539,0.5069124423963134
42,0.5145413870246085,0.515695067264574,0.5133928571428571
43,0.4157043879907621,0.39473684210526316,0.43902439024390244
44,0.472289156626506,0.5,0.4474885844748858
45,0.4716157205240174,0.5094339622641509,0.43902439024390244
46,0.5230125523012553,0.5060728744939271,0.5411255411255411
47,0.5388349514563107,0.5388349514563107,0.5388349514563107
48,0.48971193415637865,0.483739837398374,0.49583333333333335
49,0.46650124069478904,0.4392523364485981,0.4973544973544973
50,0.5644768856447688,0.5420560747663551,0.5888324873096447
51,0.5661157024793388,0.545816733067729,0.5879828326180258
52,0.4018912529550827,0.39906103286384975,0.40476190476190477
53,0.4781491002570694,0.47692307692307695,0.4793814432989691
54,0.5279187817258884,0.5416666666666666,0.5148514851485149
55,0.48768472906403937,0.46261682242990654,0.515625
56,0.503562945368171,0.4953271028037383,0.5120772946859904
57,0.47715736040609136,0.46534653465346537,0.4895833333333333
58,0.47465437788018433,0.4458874458874459,0.5073891625615764
59,0.5023474178403756,0.5023474178403756,0.5023474178403756
60,0.44619422572178474,0.4358974358974359,0.45698924731182794
61,0.4726477024070022,0.47577092511013214,0.46956521739130436
62,0.4291666666666667,0.4256198347107438,0.4327731092436975
63,0.5018587360594796,0.5113636363636364,0.4927007299270073
64,0.4352078239608802,0.4427860696517413,0.42788461538461536
65,0.4964200477326969,0.5098039215686274,0.48372093023255813
66,0.49222797927461137,0.49222797927461137,0.49222797927461137
67,0.4584382871536524,0.4642857142857143,0.4527363184079602
68,0.4244897959183674,0.41767068273092367,0.4315352697095436
69,0.5124282982791586,0.5095057034220533,0.5153846153846153
70,0.42937853107344637,0.46153846153846156,0.4014084507042254
71,0.4782608695652174,0.4669811320754717,0.4900990099009901
72,0.45511482254697283,0.45228215767634855,0.4579831932773109
73,0.5435897435897437,0.5463917525773195,0.5408163265306123
74,0.4811320754716981,0.4766355140186916,0.4857142857142857
75,0.4618834080717488,0.4703196347031963,0.45374449339207046
76,0.5326370757180157,0.53125,0.5340314136125655
77,0.4154175588865096,0.4311111111111111,0.40082644628099173
78,0.5393258426966293,0.547945205479452,0.5309734513274337
79,0.4757505773672056,0.4724770642201835,0.4790697674418605
80,0.4474885844748858,0.45794392523364486,0.4375
81,0.42452830188679247,0.42452830188679247,0.42452830188679247
82,0.5387755102040817,0.532258064516129,0.5454545454545454
83,0.4874715261958998,0.47767857142857145,0.49767441860465117
84,0.5450121654501217,0.56,0.5308056872037915
85,0.43824701195219123,0.4602510460251046,0.41825095057034223
86,0.4849884526558892,0.5172413793103449,0.45652173913043476
87,0.4872389791183294,0.4861111111111111,0.4883720930232558
88,0.4784688995215311,0.4878048780487805,0.4694835680751174
89,0.5304136253041363,0.5069767441860465,0.5561224489795918
90,0.5484633569739952,0.5471698113207547,0.5497630331753555
91,0.4672364672364672,0.44808743169398907,0.4880952380952381
92,0.4918032786885246,0.4878048780487805,0.49586776859504134
93,0.4960835509138381,0.5,0.49222797927461137
94,0.47085201793721976,0.4772727272727273,0.4646017699115044
95,0.46017699115044247,0.4581497797356828,0.4622222222222222
96,0.476,0.4897119341563786,0.46303501945525294
97,0.4979253112033195,0.5063291139240507,0.4897959183673469
98,0.42723004694835687,0.441747572815534,0.41363636363636364
99,0.48039215686274506,0.47804878048780486,0.4827586206896552
